ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-24 13:47:53.315408,-57.26736159653344,-66.7030987794763,-48.01419652135655,-57.26736159653344,-57.26736159653344,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736159653344
2024-06-24 13:47:53.315958,-57.26736159102253,-66.59208487257129,-47.473814452570444,-57.26736159102253,-57.26736159102253,0.0,0.0,0.0,0.0,0.0,0.0,-57.26736159102253
2024-06-24 13:58:19.084050,-57.261091496368046,-66.81009999883806,-47.90277624767048,-57.261091496368046,-57.261091496368046,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091496368046
2024-06-24 13:58:19.085490,-57.26109148193948,-66.32802486883077,-48.719315695556894,-57.26109148193948,-57.26109148193948,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109148193948
2024-06-24 13:58:19.086032,-57.261091476508724,-66.09129087491281,-48.074534597200056,-57.261091476508724,-57.261091476508724,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091476508724
2024-06-24 13:58:19.086616,-57.26109147065714,-65.67688970461548,-47.88151035615496,-57.26109147065714,-57.26109147065714,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109147065714
2024-06-24 13:58:19.087078,-57.26109146602798,-66.7117822819806,-48.23791051809773,-57.26109146602798,-57.26109146602798,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109146602798
2024-06-24 13:58:19.087551,-57.26109146128859,-67.06545243807439,-47.5462630404552,-57.26109146128859,-57.26109146128859,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109146128859
2024-06-24 13:58:19.088069,-57.26109145609832,-66.68314638254549,-47.74994723442674,-57.26109145609832,-57.26109145609832,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109145609832
2024-06-24 13:58:19.088525,-57.26109145152927,-66.93588716193406,-47.719339075237194,-57.26109145152927,-57.26109145152927,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109145152927
2024-06-24 13:58:19.088960,-57.261091447170294,-66.72392808975887,-48.06991715519768,-57.261091447170294,-57.261091447170294,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091447170294
2024-06-24 13:58:19.089422,-57.26109144254076,-66.34802561390704,-48.148737587532494,-57.26109144254076,-57.26109144254076,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109144254076
2024-06-24 13:58:19.089867,-57.26109143808157,-66.44256899505477,-47.781197133958734,-57.26109143808157,-57.26109143808157,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109143808157
2024-06-24 13:58:19.090298,-57.26109143376268,-66.52396195185803,-47.578990728025985,-57.26109143376268,-57.26109143376268,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109143376268
2024-06-24 13:58:19.090703,-57.261091429704315,-67.0517203131129,-48.273604140135035,-57.261091429704315,-57.261091429704315,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091429704315
2024-06-24 13:58:19.091115,-57.26109142557582,-66.6681122790376,-47.178051749890614,-57.26109142557582,-57.26109142557582,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109142557582
2024-06-24 13:58:19.092126,-57.26109141544495,-66.07543694859295,-47.76147857978882,-57.26109141544495,-57.26109141544495,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109141544495
2024-06-24 13:58:19.092603,-57.2610914106651,-65.96951091872002,-47.75975157114605,-57.2610914106651,-57.2610914106651,0.0,0.0,0.0,0.0,0.0,0.0,-57.2610914106651
2024-06-24 13:58:19.093056,-57.26109140612576,-66.38940207631946,-47.91622604354684,-57.26109140612576,-57.26109140612576,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109140612576
2024-06-24 13:58:19.093537,-57.261091401305826,-67.60646156757895,-47.815379204870624,-57.261091401305826,-57.261091401305826,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091401305826
2024-06-24 13:58:19.094007,-57.261091396596136,-66.3594041177922,-47.87287440094242,-57.261091396596136,-57.261091396596136,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091396596136
2024-06-24 13:58:19.094486,-57.26109139179624,-67.31737599274541,-47.050006645365016,-57.26109139179624,-57.26109139179624,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109139179624
2024-06-24 13:58:19.094963,-57.2610913870164,-67.12855050818777,-48.56356743983641,-57.2610913870164,-57.2610913870164,0.0,0.0,0.0,0.0,0.0,0.0,-57.2610913870164
2024-06-24 13:58:19.095400,-57.261091382637375,-66.3243290583421,-47.676995157552646,-57.261091382637375,-57.261091382637375,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091382637375
2024-06-24 13:58:19.095820,-57.261091378428716,-66.75037521704321,-47.137053453626685,-57.261091378428716,-57.261091378428716,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091378428716
2024-06-24 13:58:19.096243,-57.26109137418999,-66.54022324338013,-47.54015501187744,-57.26109137418999,-57.26109137418999,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109137418999
2024-06-24 13:58:19.096701,-57.26109136960053,-66.62252985902458,-48.31523240605467,-57.26109136960053,-57.26109136960053,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109136960053
2024-06-24 13:58:19.097182,-57.261091364780604,-67.05809586590345,-48.13150657457088,-57.261091364780604,-57.261091364780604,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091364780604
2024-06-24 13:58:19.097622,-57.26109136037152,-66.10510532697425,-47.93247696957876,-57.26109136037152,-57.26109136037152,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109136037152
2024-06-24 13:58:19.098072,-57.261091355862234,-66.84923907071348,-48.07477452275304,-57.261091355862234,-57.261091355862234,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091355862234
2024-06-24 13:58:19.098557,-57.26109135100222,-66.74075241354373,-48.62334318904235,-57.26109135100222,-57.26109135100222,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109135100222
2024-06-24 13:58:19.099062,-57.26109134594181,-67.26706219690824,-47.87898199529937,-57.26109134594181,-57.26109134594181,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109134594181
2024-06-24 13:58:19.099539,-57.261091341161965,-67.05797719952976,-47.35489553445857,-57.261091341161965,-57.261091341161965,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091341161965
2024-06-24 13:58:19.100009,-57.26109133645226,-67.24699290662046,-47.97026368268322,-57.26109133645226,-57.26109133645226,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109133645226
2024-06-24 13:58:19.100478,-57.26109133175258,-67.05633739666041,-48.22726607061579,-57.26109133175258,-57.26109133175258,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109133175258
2024-06-24 13:58:19.100955,-57.26109132697274,-67.10704459401347,-47.69243638768258,-57.26109132697274,-57.26109132697274,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109132697274
2024-06-24 13:58:19.101469,-57.26109132182212,-66.44863701734234,-47.338629309605494,-57.26109132182212,-57.26109132182212,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109132182212
2024-06-24 13:58:19.101913,-57.26109131737296,-66.6208480335372,-47.63393847279421,-57.26109131737296,-57.26109131737296,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109131737296
2024-06-24 13:58:19.102339,-57.261091313104174,-66.70442221414879,-47.386676598627766,-57.261091313104174,-57.261091313104174,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091313104174
2024-06-24 13:58:19.102760,-57.26109130888548,-66.57147411233532,-47.46939785681374,-57.26109130888548,-57.26109130888548,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109130888548
2024-06-24 13:58:19.103178,-57.261091304696855,-66.3899998960744,-48.01374606026773,-57.261091304696855,-57.261091304696855,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091304696855
2024-06-24 13:58:19.103596,-57.261091300508234,-67.03616779807598,-47.92580249670177,-57.261091300508234,-57.261091300508234,0.0,0.0,0.0,0.0,0.0,0.0,-57.261091300508234
2024-06-24 13:58:19.104018,-57.26109129627694,-66.87071483258259,-47.57707561811345,-57.26109129627694,-57.26109129627694,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109129627694
2024-06-24 13:58:19.104441,-57.26109129203561,-66.85506877130753,-47.525266427940686,-57.26109129203561,-57.26109129203561,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109129203561
2024-06-24 13:58:19.104967,-57.26109128676152,-66.4725317395949,-47.73065141236994,-57.26109128676152,-57.26109128676152,0.0,0.0,0.0,0.0,0.0,0.0,-57.26109128676152
2024-06-24 14:08:34.734395,-57.25491850786656,-66.50707720759931,-48.32460046558252,-57.25491850786656,-57.25491850786656,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491850786656
2024-06-24 14:08:34.736596,-57.254918485797624,-66.3312006723661,-47.7204047275899,-57.254918485797624,-57.254918485797624,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918485797624
2024-06-24 14:08:34.737178,-57.25491847996204,-66.83504556111473,-47.495151820302695,-57.25491847996204,-57.25491847996204,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491847996204
2024-06-24 14:08:34.737672,-57.25491847500881,-65.86267613158067,-47.88554076583626,-57.25491847500881,-57.25491847500881,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491847500881
2024-06-24 14:08:34.738107,-57.25491847064716,-66.54800191167445,-48.44935713744915,-57.25491847064716,-57.25491847064716,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491847064716
2024-06-24 14:08:34.738513,-57.25491846657629,-66.89957932287581,-48.61920738390228,-57.25491846657629,-57.25491846657629,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491846657629
2024-06-24 14:08:34.738965,-57.25491846204419,-65.84000032749202,-48.33364657143163,-57.25491846204419,-57.25491846204419,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491846204419
2024-06-24 14:08:34.739379,-57.254918457893105,-66.084893177597,-48.390973361616545,-57.254918457893105,-57.254918457893105,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918457893105
2024-06-24 14:08:34.739876,-57.25491845290979,-66.90635806223673,-48.14076125760665,-57.25491845290979,-57.25491845290979,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491845290979
2024-06-24 14:08:34.740285,-57.254918448808844,-67.36411558601199,-47.75078239154725,-57.254918448808844,-57.254918448808844,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918448808844
2024-06-24 14:08:34.740672,-57.25491844492848,-66.40144533077047,-47.89386995088362,-57.25491844492848,-57.25491844492848,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491844492848
2024-06-24 14:08:34.741111,-57.25491844052672,-66.08364044916081,-47.68338897764043,-57.25491844052672,-57.25491844052672,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491844052672
2024-06-24 14:08:34.741597,-57.254918435653714,-66.65212992982023,-47.41152066259305,-57.254918435653714,-57.254918435653714,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918435653714
2024-06-24 14:08:34.742065,-57.25491843096118,-66.5690658915777,-47.6072245425173,-57.25491843096118,-57.25491843096118,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491843096118
2024-06-24 14:08:34.743317,-57.254918418407655,-65.93948180694629,-47.69834662415643,-57.254918418407655,-57.254918418407655,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918418407655
2024-06-24 14:08:34.743911,-57.254918412451744,-66.41635301879064,-47.35153217576569,-57.254918412451744,-57.254918412451744,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918412451744
2024-06-24 14:08:34.744382,-57.254918407729136,-66.43419765647778,-48.226840075505294,-57.254918407729136,-57.254918407729136,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918407729136
2024-06-24 14:08:34.744891,-57.25491840262551,-66.5310053169246,-48.36470045213741,-57.25491840262551,-57.25491840262551,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491840262551
2024-06-24 14:08:34.745419,-57.25491839733137,-66.48581008230956,-47.25096937967552,-57.25491839733137,-57.25491839733137,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491839733137
2024-06-24 14:08:34.745924,-57.254918392267854,-65.85294114509685,-47.72508512940802,-57.254918392267854,-57.254918392267854,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918392267854
2024-06-24 14:08:34.746344,-57.2549183880566,-66.27768367291748,-47.62922800824488,-57.2549183880566,-57.2549183880566,0.0,0.0,0.0,0.0,0.0,0.0,-57.2549183880566
2024-06-24 14:08:34.746782,-57.25491838366487,-66.83843229640533,-48.00068677659437,-57.25491838366487,-57.25491838366487,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491838366487
2024-06-24 14:08:34.747192,-57.25491837955389,-66.15257451308773,-47.188866712572214,-57.25491837955389,-57.25491837955389,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491837955389
2024-06-24 14:08:34.747594,-57.254918375523125,-66.88283568188017,-47.79264725656792,-57.254918375523125,-57.254918375523125,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918375523125
2024-06-24 14:08:34.747996,-57.254918371492366,-66.1083534532337,-48.0886334744878,-57.254918371492366,-57.254918371492366,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918371492366
2024-06-24 14:08:34.748401,-57.25491836743152,-66.34968736708016,-48.05350725086095,-57.25491836743152,-57.25491836743152,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491836743152
2024-06-24 14:08:34.748801,-57.254918363420806,-67.42732199962775,-48.11241178638979,-57.254918363420806,-57.254918363420806,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918363420806
2024-06-24 14:08:34.749229,-57.254918359129356,-66.69732937316232,-47.04329949975082,-57.254918359129356,-57.254918359129356,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918359129356
2024-06-24 14:08:34.749720,-57.2549183542062,-66.7178069709978,-48.23869924171687,-57.2549183542062,-57.2549183542062,0.0,0.0,0.0,0.0,0.0,0.0,-57.2549183542062
2024-06-24 14:08:34.750173,-57.25491834966384,-67.37367599706255,-48.1605961509626,-57.25491834966384,-57.25491834966384,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491834966384
2024-06-24 14:08:34.750627,-57.254918345111456,-67.26660170785063,-48.204406121048564,-57.254918345111456,-57.254918345111456,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918345111456
2024-06-24 14:08:34.751075,-57.254918340619234,-67.24185286828805,-47.81213017778773,-57.254918340619234,-57.254918340619234,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918340619234
2024-06-24 14:08:34.751525,-57.25491833610697,-65.95939235562588,-47.50176123022271,-57.25491833610697,-57.25491833610697,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491833610697
2024-06-24 14:08:34.751978,-57.25491833156461,-66.9984784342559,-47.934883725066264,-57.25491833156461,-57.25491833156461,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491833156461
2024-06-24 14:08:34.752432,-57.25491832701223,-66.8282210475007,-48.17806412436844,-57.25491832701223,-57.25491832701223,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491832701223
2024-06-24 14:08:34.752911,-57.254918322209164,-66.27220169592611,-47.86889126234702,-57.254918322209164,-57.254918322209164,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918322209164
2024-06-24 14:08:34.753333,-57.254918317977655,-66.37751504139459,-47.79889482568688,-57.254918317977655,-57.254918317977655,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918317977655
2024-06-24 14:08:34.753745,-57.25491831384641,-66.6023533793904,-46.85466000915858,-57.25491831384641,-57.25491831384641,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491831384641
2024-06-24 14:08:34.754149,-57.25491830979539,-66.80280968676766,-47.55991465225551,-57.25491830979539,-57.25491830979539,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491830979539
2024-06-24 14:08:34.754557,-57.254918305704265,-67.18889047960322,-48.3594104612672,-57.254918305704265,-57.254918305704265,0.0,0.0,0.0,0.0,0.0,0.0,-57.254918305704265
2024-06-24 14:08:34.755025,-57.2549183010115,-66.97076094586824,-48.04519490410579,-57.2549183010115,-57.2549183010115,0.0,0.0,0.0,0.0,0.0,0.0,-57.2549183010115
2024-06-24 14:08:34.755431,-57.25491829694043,-67.10897421980522,-47.58225771241395,-57.25491829694043,-57.25491829694043,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491829694043
2024-06-24 14:08:34.755843,-57.25491829280919,-66.6234203374237,-47.999494030325,-57.25491829280919,-57.25491829280919,0.0,0.0,0.0,0.0,0.0,0.0,-57.25491829280919
2024-06-24 14:18:50.312485,-57.24874593700635,-66.12112134650248,-47.722486666022455,-57.24874593700635,-57.24874593700635,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874593700635
2024-06-24 14:18:50.314400,-57.24874591780411,-66.07005569474538,-47.97354818795872,-57.24874591780411,-57.24874591780411,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874591780411
2024-06-24 14:18:50.314845,-57.24874591334198,-66.81304580486858,-48.356371884653576,-57.24874591334198,-57.24874591334198,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874591334198
2024-06-24 14:18:50.315310,-57.24874590867929,-66.72663711073392,-47.85498953810697,-57.24874590867929,-57.24874590867929,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874590867929
2024-06-24 14:18:50.315750,-57.24874590426729,-66.93078068578086,-47.76064977664731,-57.24874590426729,-57.24874590426729,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874590426729
2024-06-24 14:18:50.316193,-57.2487458998252,-66.60343003148442,-47.779604873643294,-57.2487458998252,-57.2487458998252,0.0,0.0,0.0,0.0,0.0,0.0,-57.2487458998252
2024-06-24 14:18:50.316656,-57.24874589518258,-66.30064066124004,-47.67158322143704,-57.24874589518258,-57.24874589518258,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874589518258
2024-06-24 14:18:50.317094,-57.24874589079064,-66.43577826394747,-48.27991627782785,-57.24874589079064,-57.24874589079064,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874589079064
2024-06-24 14:18:50.317544,-57.24874588627836,-67.26663131329522,-47.155743507759134,-57.24874588627836,-57.24874588627836,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874588627836
2024-06-24 14:18:50.317992,-57.248745881786135,-66.77118273302588,-48.00363295551697,-57.248745881786135,-57.248745881786135,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745881786135
2024-06-24 14:18:50.318434,-57.24874587735409,-66.25874510092095,-47.2753284661517,-57.24874587735409,-57.24874587735409,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874587735409
2024-06-24 14:18:50.318835,-57.24874587333315,-67.24753604176932,-47.13549282820462,-57.24874587333315,-57.24874587333315,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874587333315
2024-06-24 14:18:50.319210,-57.24874586957292,-66.68268383721056,-48.037534418981885,-57.24874586957292,-57.24874586957292,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874586957292
2024-06-24 14:18:50.319605,-57.24874586561215,-66.53980412451081,-47.22681124635639,-57.24874586561215,-57.24874586561215,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874586561215
2024-06-24 14:18:50.320079,-57.24874586085922,-67.08328278870164,-47.76817335745424,-57.24874586085922,-57.24874586085922,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874586085922
2024-06-24 14:18:50.320470,-57.248745856938555,-66.33694438833513,-47.97958688384646,-57.248745856938555,-57.248745856938555,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745856938555
2024-06-24 14:18:50.320878,-57.24874585284743,-67.38549165841528,-47.47074630503362,-57.24874585284743,-57.24874585284743,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874585284743
2024-06-24 14:18:50.321286,-57.2487458487563,-66.21934075743322,-47.8490455011,-57.2487458487563,-57.2487458487563,0.0,0.0,0.0,0.0,0.0,0.0,-57.2487458487563
2024-06-24 14:18:50.321689,-57.24874584471516,-66.43817981053223,-48.174909003510805,-57.24874584471516,-57.24874584471516,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874584471516
2024-06-24 14:18:50.322137,-57.24874584022278,-66.49141822974524,-48.218476490675634,-57.24874584022278,-57.24874584022278,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874584022278
2024-06-24 14:18:50.322564,-57.24874583594098,-66.4673032329153,-47.613966379719876,-57.24874583594098,-57.24874583594098,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874583594098
2024-06-24 14:18:50.322997,-57.24874583159901,-66.68336361309183,-48.08908512979676,-57.24874583159901,-57.24874583159901,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874583159901
2024-06-24 14:18:50.323425,-57.248745827307175,-66.07384337692957,-47.86766459493088,-57.248745827307175,-57.248745827307175,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745827307175
2024-06-24 14:18:50.323852,-57.248745823025374,-67.44375890219769,-47.248754551831205,-57.248745823025374,-57.248745823025374,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745823025374
2024-06-24 14:18:50.324282,-57.24874581871348,-65.942940011727,-47.14348917522823,-57.24874581871348,-57.24874581871348,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874581871348
2024-06-24 14:18:50.324747,-57.248745814050636,-66.30955411624892,-48.33961612683034,-57.248745814050636,-57.248745814050636,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745814050636
2024-06-24 14:18:50.325258,-57.24874580892651,-66.59396605575922,-48.45928313209458,-57.24874580892651,-57.24874580892651,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874580892651
2024-06-24 14:18:50.325666,-57.24874580483523,-66.96072524093707,-47.69316090958202,-57.24874580483523,-57.24874580483523,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874580483523
2024-06-24 14:18:50.326049,-57.24874580099464,-66.07375894612454,-47.06930006872546,-57.24874580099464,-57.24874580099464,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874580099464
2024-06-24 14:18:50.326429,-57.24874579718414,-67.10188107764989,-47.729731045609,-57.24874579718414,-57.24874579718414,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874579718414
2024-06-24 14:18:50.326809,-57.24874579337364,-65.82292457406446,-47.369577932551806,-57.24874579337364,-57.24874579337364,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874579337364
2024-06-24 14:18:50.327186,-57.248745789593215,-67.46771418756632,-47.866923452219545,-57.248745789593215,-57.248745789593215,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745789593215
2024-06-24 14:18:50.327569,-57.248745785752625,-67.40038580388213,-47.85661669739555,-57.248745785752625,-57.248745785752625,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745785752625
2024-06-24 14:18:50.327948,-57.24874578195215,-66.44741072666096,-47.85592522150356,-57.24874578195215,-57.24874578195215,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874578195215
2024-06-24 14:18:50.328329,-57.24874577813162,-66.39243961650207,-48.24619781144662,-57.24874577813162,-57.24874577813162,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874577813162
2024-06-24 14:18:50.328769,-57.248745773719456,-66.89276717774972,-48.38865975694373,-57.248745773719456,-57.248745773719456,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745773719456
2024-06-24 14:18:50.329207,-57.24874576932735,-65.93865061060464,-47.72965337563666,-57.24874576932735,-57.24874576932735,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874576932735
2024-06-24 14:18:50.329666,-57.24874576472466,-67.38281981234198,-47.97165555950311,-57.24874576472466,-57.24874576472466,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874576472466
2024-06-24 14:18:50.330104,-57.248745760332554,-66.72398335149262,-47.88228377463019,-57.248745760332554,-57.248745760332554,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745760332554
2024-06-24 14:18:50.330537,-57.24874575599058,-66.74227438014061,-47.79249011824845,-57.24874575599058,-57.24874575599058,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874575599058
2024-06-24 14:18:50.330966,-57.24874575168873,-66.91833731354417,-47.77174789081289,-57.24874575168873,-57.24874575168873,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874575168873
2024-06-24 14:18:50.331396,-57.24874574737684,-66.18824572175826,-47.614971789580835,-57.24874574737684,-57.24874574737684,0.0,0.0,0.0,0.0,0.0,0.0,-57.24874574737684
2024-06-24 14:18:50.331863,-57.248745742693934,-66.46600306220124,-47.536883666138166,-57.248745742693934,-57.248745742693934,0.0,0.0,0.0,0.0,0.0,0.0,-57.248745742693934
2024-06-24 14:29:06.048844,-57.24257155306953,-66.82805984274226,-47.48530267558043,-57.24257155306953,-57.24257155306953,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257155306953
2024-06-24 14:29:06.051048,-57.24257153096861,-67.57507808134962,-47.85821948857926,-57.24257153096861,-57.24257153096861,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257153096861
2024-06-24 14:29:06.051494,-57.24257152649628,-66.51575257736921,-47.4548208294854,-57.24257152649628,-57.24257152649628,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257152649628
2024-06-24 14:29:06.051957,-57.242571521853485,-66.35002183743676,-47.31440879933638,-57.242571521853485,-57.242571521853485,0.0,0.0,0.0,0.0,0.0,0.0,-57.242571521853485
2024-06-24 14:29:06.052391,-57.24257151750148,-66.54206182601439,-47.45597997495391,-57.24257151750148,-57.24257151750148,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257151750148
2024-06-24 14:29:06.052872,-57.2425715126782,-65.92148551392825,-47.98047396281871,-57.2425715126782,-57.2425715126782,0.0,0.0,0.0,0.0,0.0,0.0,-57.2425715126782
2024-06-24 14:29:06.053351,-57.24257150787494,-66.84424927471183,-48.19379948850041,-57.24257150787494,-57.24257150787494,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257150787494
2024-06-24 14:29:06.053801,-57.24257150336252,-66.24408425710043,-47.364008733860956,-57.24257150336252,-57.24257150336252,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257150336252
2024-06-24 14:29:06.054183,-57.24257149953198,-66.86478489976315,-47.89897026649303,-57.24257149953198,-57.24257149953198,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257149953198
2024-06-24 14:29:06.054544,-57.24257149591201,-66.39286923310785,-48.931501657962436,-57.24257149591201,-57.24257149591201,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257149591201
2024-06-24 14:29:06.054897,-57.24257149237227,-66.17603492669636,-48.36980858168813,-57.24257149237227,-57.24257149237227,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257149237227
2024-06-24 14:29:06.055248,-57.24257148885258,-66.25639562106947,-47.57138805291908,-57.24257148885258,-57.24257148885258,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257148885258
2024-06-24 14:29:06.055600,-57.24257148532286,-66.31579757917125,-47.809969666774556,-57.24257148532286,-57.24257148532286,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257148532286
2024-06-24 14:29:06.055951,-57.24257148180318,-66.53631028954761,-47.341670880837874,-57.24257148180318,-57.24257148180318,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257148180318
2024-06-24 14:29:06.056303,-57.24257147827347,-66.23465691339122,-46.80599393333752,-57.24257147827347,-57.24257147827347,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257147827347
2024-06-24 14:29:06.056691,-57.24257147438275,-67.09724903193944,-48.053742293437516,-57.24257147438275,-57.24257147438275,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257147438275
2024-06-24 14:29:06.057105,-57.24257147023133,-66.57451465417483,-47.252848803860346,-57.24257147023133,-57.24257147023133,0.0,0.0,0.0,0.0,0.0,0.0,-57.24257147023133
